Date,State,District,Pincode,Demo_age_5_17,Demo_age_17+
01-04-2025,Madhya Pradesh,Shahdol,484110,95,829
01-04-2025,Haryana,Jind,126112,70,544
01-04-2025,Punjab,SAS Nagar (Mohali),140301,149,1681
01-04-2025,Tamil Nadu,Tiruvallur,601201,42,728
01-04-2025,Jharkhand,Ranchi,834001,210,1855
01-04-2025,Jammu and Kashmir,Doda,182202,64,463
01-04-2025,Rajasthan,Kota,324001,169,1028
01-04-2025,Haryana,Kurukshetra,136128,110,570
01-04-2025,Himachal Pradesh,Hamirpur,177001,14,174
01-04-2025,Andhra Pradesh,Visakhapatnam,530027,67,495
01-04-2025,Haryana,Kurukshetra,136118,186,943
01-04-2025,Karnataka,Kolar,563131,109,549
01-04-2025,Delhi,South West Delhi,110070,140,1069
01-04-2025,Rajasthan,Jhunjhunun,333042,65,564
01-04-2025,Gujarat,Surat,394107,206,2239
01-04-2025,Rajasthan,Jaipur,302015,38,456
01-04-2025,Tamil Nadu,Kancheepuram,631501,47,640
01-04-2025,Andhra Pradesh,Kurnool,518002,195,1075
01-04-2025,Delhi,North West Delhi,110040,957,2444
01-04-2025,Telangana,K.v. Rangareddy,500049,165,1027
01-04-2025,Uttarakhand,Udham Singh Nagar,263152,78,873
01-04-2025,Delhi,North West Delhi,110039,640,2340
01-04-2025,Jammu and Kashmir,Anantnag,192126,46,274
01-04-2025,Haryana,Sonipat,131024,19,161
01-04-2025,Karnataka,Ballari,583102,62,307
01-04-2025,Uttar Pradesh,Moradabad,244001,1153,9769
01-04-2025,Rajasthan,Ajmer,305001,407,2851
01-04-2025,Uttar Pradesh,Bareilly,243122,243,2103
01-04-2025,Rajasthan,Bhilwara,311001,304,2477
01-04-2025,Delhi,South Delhi,110065,127,1009
01-04-2025,Tamil Nadu,Tiruvallur,600052,102,859
01-04-2025,Delhi,North Delhi,110007,228,3803
01-04-2025,Andhra Pradesh,Kurnool,518313,132,828
01-04-2025,Tamil Nadu,Namakkal,638183,69,605
01-04-2025,Rajasthan,Jodhpur,342013,52,279
01-04-2025,Karnataka,Kalaburagi,585301,54,220
01-04-2025,Karnataka,Dakshina Kannada,574231,81,252
01-04-2025,Rajasthan,Hanumangarh,335512,89,1080
01-04-2025,Jammu and Kashmir,Shupiyan,192303,349,1113
01-04-2025,West Bengal,South 24 Parganas,743355,100,1661
01-04-2025,Karnataka,Ramanagar,562138,48,347
01-04-2025,Andhra Pradesh,Ananthapuramu,515001,171,829
01-04-2025,Haryana,Sonipat,131029,66,297
01-04-2025,Madhya Pradesh,Jabalpur,483119,88,845
01-04-2025,Rajasthan,Bundi,323801,32,525
01-04-2025,Delhi,West Delhi,110063,209,1922
01-04-2025,Haryana,Bhiwani,127031,25,138
01-04-2025,Delhi,North West Delhi,110042,1035,5594
01-04-2025,Haryana,Gurgaon,122002,135,1020
01-04-2025,Haryana,Mahendragarh,123001,140,1066
01-04-2025,Chhattisgarh,Durg,490023,231,799
01-04-2025,Maharashtra,Beed,431122,232,2441
01-04-2025,Karnataka,Hassan,573116,43,306
01-04-2025,Punjab,Amritsar,143001,380,5005
01-04-2025,Madhya Pradesh,Dewas,455001,345,1647
01-04-2025,Uttar Pradesh,Lucknow,226003,314,3507
01-04-2025,Maharashtra,Mumbai Suburban,400067,148,1549
01-04-2025,Rajasthan,Jodhpur,342008,116,950
01-04-2025,Tamil Nadu,Tiruppur,641664,83,648
01-04-2025,Madhya Pradesh,Raisen,464668,92,587
01-04-2025,Rajasthan,Sikar,332301,69,868
01-04-2025,Delhi,South Delhi,110062,699,9272
01-04-2025,Gujarat,Ahmedabad,382350,307,2470
01-04-2025,Maharashtra,Thane,400612,611,3624
01-04-2025,Haryana,Panchkula,134118,65,370
01-04-2025,Karnataka,Bengaluru,560067,138,766
01-04-2025,Haryana,Panipat,132104,102,288
01-04-2025,Karnataka,Shivamogga,577204,60,256
01-04-2025,Jammu and Kashmir,Kupwara,193225,103,554
01-04-2025,Haryana,Rohtak,124412,10,38
01-04-2025,Andhra Pradesh,Y. S. R,516360,85,582
01-04-2025,Haryana,Sirsa,125076,34,195
01-04-2025,Madhya Pradesh,Dhar,454552,193,784
01-04-2025,Delhi,South West Delhi,110043,740,4439
01-04-2025,Chhattisgarh,Raipur,493661,127,1377
01-04-2025,Madhya Pradesh,Ratlam,457226,90,629
01-04-2025,Uttarakhand,Champawat,262524,86,649
01-04-2025,Maharashtra,Gondiya,441614,97,474
01-04-2025,Rajasthan,Jaipur,302022,47,335
01-04-2025,Maharashtra,Amravati,444806,39,473
01-04-2025,Haryana,Yamuna Nagar,135002,36,224
01-04-2025,Uttarakhand,Udham Singh Nagar,244713,549,2952
01-04-2025,Tamil Nadu,Madurai,625018,75,755
01-04-2025,Delhi,North West Delhi,110034,642,3945
01-04-2025,Madhya Pradesh,Bhopal,462003,83,624
01-04-2025,Jammu and Kashmir,Rajouri,185151,83,426
01-04-2025,Andhra Pradesh,Kurnool,518004,78,463
01-04-2025,Madhya Pradesh,Barwani,451551,415,3230
01-04-2025,Telangana,K.v. Rangareddy,500089,137,882
01-04-2025,Rajasthan,Tonk,304021,69,795
01-04-2025,Karnataka,Kalaburagi,585101,111,281
01-04-2025,Chandigarh,Chandigarh,160002,246,641
01-04-2025,Madhya Pradesh,Satna,485775,139,613
01-04-2025,Madhya Pradesh,Indore,453441,296,1285
01-04-2025,Uttarakhand,Haridwar,249407,148,1142
01-04-2025,Madhya Pradesh,Shahdol,484770,132,553
01-04-2025,Haryana,Mewat,122107,156,836
01-04-2025,Haryana,Gurgaon,122001,867,5452
01-04-2025,Andhra Pradesh,West Godavari,534146,29,167
01-04-2025,Haryana,Sonipat,131021,51,304
01-04-2025,Haryana,Jind,126115,83,623
01-04-2025,Madhya Pradesh,Dindori,481884,169,494
01-04-2025,Haryana,Ambala,134202,46,395
01-04-2025,Chhattisgarh,Raigarh,496551,23,784
01-04-2025,Madhya Pradesh,Seoni,480667,149,739
01-04-2025,Haryana,Yamuna Nagar,135001,483,2315
01-04-2025,Maharashtra,Thane,421204,110,1199
01-04-2025,Rajasthan,Ajmer,305802,35,304
01-04-2025,Madhya Pradesh,Gwalior,474003,116,821
01-04-2025,Jammu and Kashmir,Baramula,193402,67,283
01-04-2025,Rajasthan,Baran,325202,43,352
01-04-2025,Himachal Pradesh,Una,174315,13,113
01-04-2025,Jammu and Kashmir,Kishtwar,182205,102,358
01-04-2025,Andhra Pradesh,Sri Sathya Sai,515201,100,363
01-04-2025,Himachal Pradesh,Una,177211,17,41
01-04-2025,Karnataka,Bangalore Rural,561203,169,1137
01-04-2025,Karnataka,Chikkaballapur,563125,130,828
01-04-2025,Karnataka,Bengaluru,560043,171,1264
01-04-2025,Rajasthan,Kota,324009,113,635
01-04-2025,Karnataka,Davangere,577002,60,338
01-04-2025,Karnataka,Bengaluru,560023,56,383
01-04-2025,Andhra Pradesh,Srikakulam,532213,59,282
01-04-2025,Andhra Pradesh,Palnadu,522601,77,506
01-04-2025,Uttar Pradesh,Bulandshahr,203131,349,3360
01-04-2025,Madhya Pradesh,Jabalpur,482002,129,1277
01-04-2025,Rajasthan,Dausa,303313,77,639
01-04-2025,Delhi,East Delhi,110031,498,2286
01-04-2025,Rajasthan,Jodhpur,342006,42,472
01-04-2025,Madhya Pradesh,Chhindwara,480441,193,615
01-04-2025,Madhya Pradesh,Mandla,481996,261,744
01-04-2025,Madhya Pradesh,Anuppur,484330,34,199
01-04-2025,Haryana,Sonipat,131001,568,2792
01-04-2025,Maharashtra,Mumbai Suburban,400043,281,1772
01-04-2025,Karnataka,Koppal,583227,126,544
01-04-2025,Telangana,Hyderabad,500002,109,722
01-04-2025,Rajasthan,Nagaur,341505,74,793
01-04-2025,Andhra Pradesh,Chittoor,517214,75,495
01-04-2025,Haryana,Gurgaon,122004,155,921
01-04-2025,Rajasthan,Jaisalmer,345001,108,1243
01-04-2025,Uttar Pradesh,Lucknow,226002,240,1952
01-04-2025,Haryana,Jind,126102,258,1441
01-04-2025,Maharashtra,Pune,411046,119,1160
01-04-2025,Delhi,South Delhi,110074,301,1805
01-04-2025,Madhya Pradesh,Balaghat,481222,239,785
01-04-2025,Chhattisgarh,Mahasamund,493449,82,1696
01-04-2025,Haryana,Rohtak,124112,39,254
01-04-2025,Madhya Pradesh,Seoni,480991,65,347
01-04-2025,Maharashtra,Nandurbar,425412,85,961
01-04-2025,Madhya Pradesh,Dindori,481879,108,701
01-04-2025,Andhra Pradesh,Guntur,522201,84,874
01-04-2025,Tamil Nadu,Coimbatore,641006,76,768
01-04-2025,Tamil Nadu,Erode,638401,32,527
01-04-2025,West Bengal,Puruliya,723127,66,681
01-04-2025,Tamil Nadu,Erode,638052,38,449
01-04-2025,Himachal Pradesh,Bilaspur,174001,29,196
01-04-2025,Chhattisgarh,Durg,491107,143,596
01-04-2025,West Bengal,Murshidabad,742136,101,1091
01-04-2025,Punjab,Patiala,147101,70,948
01-04-2025,Telangana,Adilabad,504001,184,1155
01-04-2025,Karnataka,Kalaburagi,585102,127,426
01-04-2025,Karnataka,Mandya,571401,62,466
01-04-2025,Haryana,Sirsa,125055,250,1832
01-04-2025,Andhra Pradesh,Cuddapah,516390,39,474
01-04-2025,Andhra Pradesh,Kurnool,518345,32,214
01-04-2025,Uttarakhand,Dehradun,248140,138,963
01-04-2025,Uttar Pradesh,Bijnor,246701,380,3470
01-04-2025,Madhya Pradesh,Ujjain,456001,205,812
01-04-2025,Madhya Pradesh,Chhindwara,480224,121,717
01-04-2025,Karnataka,Ballari,583121,48,205
01-04-2025,Rajasthan,Kota,324010,89,583
01-04-2025,Uttarakhand,Udham Singh Nagar,244712,194,1377
01-04-2025,Gujarat,Vadodara,391440,58,759
01-04-2025,Haryana,Faridabad,121006,98,534
01-04-2025,Haryana,Hisar,125121,112,846
01-04-2025,Madhya Pradesh,Ashok Nagar,473331,191,1335
01-04-2025,Haryana,Rohtak,124303,29,99
01-04-2025,Uttarakhand,Dehradun,249201,61,604
01-04-2025,Madhya Pradesh,Satna,485115,77,560
01-04-2025,Tamil Nadu,Kancheepuram,600069,133,1015
01-04-2025,Andhra Pradesh,Guntur,522503,112,937
01-04-2025,Karnataka,Chitradurga,577522,81,572
01-04-2025,Haryana,Mewat,122508,225,2072
01-04-2025,Uttarakhand,Haridwar,247667,454,3410
01-04-2025,Andhra Pradesh,Chittoor,517247,225,1103
01-04-2025,Haryana,Hisar,125113,43,300
01-04-2025,Haryana,Palwal,121105,80,651
01-04-2025,Madhya Pradesh,Sehore,466115,103,360
01-04-2025,Uttar Pradesh,Moradabad,244102,124,866
01-04-2025,Karnataka,Dharwad,580030,237,487
01-04-2025,Haryana,Sonipat,131101,124,659
01-04-2025,West Bengal,Dakshin Dinajpur,733121,91,1078
01-04-2025,Haryana,Ambala,134203,91,558
01-04-2025,Haryana,Karnal,132001,614,3190
01-04-2025,Tamil Nadu,Madurai,625016,115,1298
01-04-2025,Delhi,North West Delhi,110086,1938,11133
01-04-2025,West Bengal,Malda,732125,264,2419
01-04-2025,Gujarat,Ahmedabad,380001,208,1728
01-04-2025,Chandigarh,Chandigarh,160025,145,312
01-04-2025,Madhya Pradesh,Gwalior,474006,241,1547
01-04-2025,Rajasthan,Bundi,323001,101,1015
01-04-2025,Chhattisgarh,Durg,490006,104,655
01-04-2025,Jammu and Kashmir,Pulwama,192301,217,1124
01-04-2025,Uttar Pradesh,Hapur,245101,554,3993
01-04-2025,Himachal Pradesh,Una,174303,61,346
01-04-2025,Madhya Pradesh,Umaria,484665,127,560
01-04-2025,Rajasthan,Jhalawar,326001,73,710
01-04-2025,Uttar Pradesh,Lucknow,226016,161,1314
01-04-2025,Rajasthan,Churu,331403,170,1401
01-04-2025,Andhra Pradesh,Srikakulam,532403,125,382
01-04-2025,Andhra Pradesh,West Godavari,534134,39,508
01-04-2025,Madhya Pradesh,Harda,461331,120,606
01-04-2025,Madhya Pradesh,Vidisha,464221,501,1540
01-04-2025,Jammu and Kashmir,Rajouri,185131,103,495
01-04-2025,Andhra Pradesh,Y. S. R,516003,88,344
01-04-2025,Uttar Pradesh,Aligarh,202001,977,9397
01-04-2025,Uttar Pradesh,Bareilly,262406,300,2697
01-04-2025,Madhya Pradesh,Mandla,481661,386,1078
01-04-2025,Madhya Pradesh,Rajgarh,465669,183,700
01-04-2025,Karnataka,Davangere,577004,269,720
01-04-2025,Andhra Pradesh,Annamayya,517325,157,853
01-04-2025,Maharashtra,Gadchiroli,441209,47,224
01-04-2025,Tamil Nadu,Tiruvallur,600053,117,1244
01-04-2025,Madhya Pradesh,Gwalior,474001,496,2264
01-04-2025,Haryana,Faridabad,121002,409,2258
01-04-2025,Tamil Nadu,Madurai,625005,65,390
01-04-2025,Chhattisgarh,Bilaspur,495001,347,2765
01-04-2025,Gujarat,Bharuch,392001,212,1760
01-04-2025,West Bengal,Uttar Dinajpur,733129,120,1760
01-04-2025,Telangana,Suryapet,508213,95,811
01-04-2025,Rajasthan,Jodhpur,342001,300,2923
01-04-2025,Haryana,Faridabad,121003,381,2126
01-04-2025,Rajasthan,Jaipur,302004,86,907
01-04-2025,Delhi,North West Delhi,110009,106,1541
01-04-2025,Rajasthan,Jhalawar,326038,76,588
01-04-2025,Haryana,Rohtak,124514,38,183
01-04-2025,Chhattisgarh,Dhamtari,493773,164,1360
01-04-2025,Rajasthan,Kota,324004,86,561
01-04-2025,Chhattisgarh,Balod,491227,57,637
01-04-2025,Madhya Pradesh,Damoh,470661,294,1251
01-04-2025,Karnataka,Shivamogga,577301,64,399
01-04-2025,Maharashtra,Nagpur,440024,141,1381
01-04-2025,Madhya Pradesh,Dindori,481880,212,1129
01-04-2025,Karnataka,Dharwad,580023,140,554
01-04-2025,Karnataka,Koppal,583232,57,282
01-04-2025,Karnataka,Ballari,583120,27,125
01-04-2025,Jammu and Kashmir,Anantnag,192202,170,555
01-04-2025,Madhya Pradesh,Raisen,464881,117,826
01-04-2025,Haryana,Jhajjar,124507,469,2115
01-04-2025,Chhattisgarh,Raipur,492101,55,520
01-04-2025,Rajasthan,Churu,331507,171,770
01-04-2025,Telangana,Medchal-malkajgiri,500018,127,753
01-04-2025,Rajasthan,Udaipur,313002,51,467
01-04-2025,Karnataka,Davangere,577006,48,262
01-04-2025,Tamil Nadu,Tiruvallur,600077,159,1288
01-04-2025,Karnataka,Bengaluru,560099,124,636
01-04-2025,Chhattisgarh,Raipur,492014,26,335
01-04-2025,Karnataka,Tumakuru,572216,27,126
01-04-2025,Jammu and Kashmir,Kathua,184206,55,255
01-04-2025,Chhattisgarh,Jashpur,496224,77,447
01-04-2025,Maharashtra,Aurangabad,431001,261,1965
01-04-2025,Chandigarh,Chandigarh,160102,382,697
01-04-2025,Haryana,Ambala,134003,212,1103
01-04-2025,Haryana,Gurgaon,122503,67,421
01-04-2025,Jammu and Kashmir,Kupwara,193223,314,1278
01-04-2025,Uttar Pradesh,Firozabad,283203,651,8545
01-04-2025,Tamil Nadu,Madurai,625106,61,457
01-04-2025,Haryana,Bhiwani,127040,51,235
01-04-2025,Madhya Pradesh,Gwalior,474011,83,627
01-04-2025,Haryana,Hisar,125039,74,575
01-04-2025,Karnataka,Bengaluru,560076,143,1070
01-04-2025,Telangana,Hyderabad,500064,139,986
01-04-2025,Andhra Pradesh,Visakhapatnam,530016,107,752
01-04-2025,Karnataka,Ramanagar,562117,91,723
01-04-2025,Jammu and Kashmir,Ganderbal,191202,64,322
01-04-2025,Tamil Nadu,Tiruvallur,602024,97,1002
01-04-2025,Haryana,Palwal,121102,493,2835
01-04-2025,Haryana,Mewat,122108,122,870
01-04-2025,Maharashtra,Raigad,410208,34,531
01-04-2025,Rajasthan,Sawai Madhopur,322201,140,1043
01-04-2025,Delhi,East Delhi,110096,2262,5956
01-04-2025,Madhya Pradesh,Ujjain,456010,281,1354
01-04-2025,Uttar Pradesh,Ghaziabad,201009,316,2324
01-04-2025,Punjab,Gurdaspur,143505,106,1760
01-04-2025,Karnataka,Hassan,573201,117,672
01-04-2025,Rajasthan,Churu,331304,74,816
01-04-2025,Tamil Nadu,Tiruvallur,600099,103,1220
01-04-2025,Telangana,Hyderabad,500059,138,979
01-04-2025,Rajasthan,Jodhpur,342005,128,813
01-04-2025,Delhi,North West Delhi,110081,437,2096
01-04-2025,Chhattisgarh,Mahasamund,493445,123,1706
01-04-2025,Rajasthan,Baran,325205,195,1381
01-04-2025,Andhra Pradesh,Vizianagaram,535579,36,377
01-04-2025,Haryana,Sirsa,125102,69,467
01-04-2025,Karnataka,Dharwad,580024,247,815
01-04-2025,Rajasthan,Ganganagar,335804,110,1385
01-04-2025,Delhi,North Delhi,110006,300,2599
01-04-2025,Tamil Nadu,Coimbatore,641035,76,797
01-04-2025,Haryana,Karnal,132024,20,234
01-04-2025,Tamil Nadu,Thanjavur,612001,60,574
01-04-2025,Andhra Pradesh,West Godavari,534101,64,672
01-04-2025,Himachal Pradesh,Chamba,176314,130,350
01-04-2025,Madhya Pradesh,Bhopal,462010,97,740
01-04-2025,Rajasthan,Alwar,301404,110,900
01-04-2025,Jammu and Kashmir,Baramula,193121,84,738
01-04-2025,Maharashtra,Nandurbar,425414,79,294
01-04-2025,Chhattisgarh,Durg,490042,32,211
01-04-2025,Andhra Pradesh,Sri Sathya Sai,515671,138,388
01-04-2025,Karnataka,Kalaburagi,585104,200,681
01-04-2025,Punjab,Hoshiarpur,144221,37,276
01-04-2025,Tamil Nadu,Madurai,625007,54,536
01-04-2025,Madhya Pradesh,Tikamgarh,472001,283,967
01-04-2025,Madhya Pradesh,Chhindwara,480334,85,382
01-04-2025,Karnataka,Ramanagar,562159,104,680
01-04-2025,Telangana,Hyderabad,500023,93,762
01-04-2025,Haryana,Kaithal,136035,52,274
01-04-2025,Delhi,South Delhi,110076,165,1676
01-04-2025,Madhya Pradesh,Bhopal,462037,26,164
01-04-2025,Chhattisgarh,Raipur,493111,54,548
01-04-2025,Chhattisgarh,Surguja,497001,210,2060
01-04-2025,Chhattisgarh,Raipur,492013,119,814
01-04-2025,Rajasthan,Jhunjhunun,333023,37,259
01-04-2025,Andhra Pradesh,Guntur,522005,42,375
01-04-2025,Tamil Nadu,Sivaganga,630611,29,354
01-04-2025,Madhya Pradesh,Ujjain,456006,232,1370
01-04-2025,Punjab,Patiala,140401,95,1106
01-04-2025,Madhya Pradesh,Neemuch,458441,224,1260
01-04-2025,Gujarat,Rajkot,360001,100,1352
01-04-2025,Karnataka,Bengaluru,560097,83,751
01-04-2025,Jammu and Kashmir,Udhampur,182122,48,392
01-04-2025,Rajasthan,Jaipur,302039,155,1000
01-04-2025,Madhya Pradesh,Balaghat,481226,184,633
01-04-2025,Jammu and Kashmir,Rajouri,185132,130,590
01-04-2025,Maharashtra,Mumbai Suburban,400101,138,1282
01-04-2025,Maharashtra,Jalgaon,425001,206,1220
01-04-2025,Jammu and Kashmir,Pulwama,192122,36,234
01-04-2025,Karnataka,Dharwad,580007,91,375
01-04-2025,Andhra Pradesh,Visakhapatnam,530048,82,592
01-04-2025,Uttar Pradesh,Etawah,206001,312,2134
01-04-2025,Uttar Pradesh,Gautam Buddha Nagar,201306,359,2953
01-04-2025,West Bengal,Murshidabad,742302,64,855
01-04-2025,Haryana,Yamuna Nagar,135102,71,502
01-04-2025,Maharashtra,Mumbai Suburban,400070,137,842
01-04-2025,Madhya Pradesh,Dindori,481882,264,866
01-04-2025,Tamil Nadu,Karur,639001,26,257
01-04-2025,Haryana,Faridabad,121004,1045,5354
01-04-2025,Madhya Pradesh,Guna,473001,226,1679
01-04-2025,Tamil Nadu,Madurai,625012,116,656
01-04-2025,Madhya Pradesh,Bhopal,462008,39,215
01-04-2025,Madhya Pradesh,Satna,485221,100,555
01-04-2025,Jammu and Kashmir,Baramula,193201,203,1350
01-04-2025,Rajasthan,Ajmer,305801,227,1405
01-04-2025,Gujarat,Rajkot,360007,87,1116
01-04-2025,Telangana,K.v. Rangareddy,500005,146,1062
01-04-2025,Rajasthan,Jaipur,302020,152,1479
01-04-2025,Karnataka,Bengaluru,560091,200,1110
01-04-2025,Rajasthan,Jaipur,303012,90,549
01-04-2025,Madhya Pradesh,Satna,485441,61,313
01-04-2025,Rajasthan,Udaipur,313011,48,506
01-04-2025,West Bengal,Puruliya,723154,18,209
01-04-2025,Delhi,Shahdara,110032,429,2068
01-04-2025,Delhi,West Delhi,110059,1780,14314
01-04-2025,Uttar Pradesh,Pilibhit,262001,472,5201
01-04-2025,Telangana,Hyderabad,500028,175,1046
01-04-2025,Chhattisgarh,Raipur,493221,157,1004
01-04-2025,Jammu and Kashmir,Kathua,184205,18,126
01-04-2025,Rajasthan,Nagaur,341001,289,2288
01-04-2025,Chhattisgarh,Surguja,497101,103,1032
01-04-2025,Karnataka,Bengaluru,560062,113,738
01-04-2025,Uttarakhand,Udham Singh Nagar,262401,291,1519
01-04-2025,Assam,Barpeta,781309,128,748
01-04-2025,Haryana,Hisar,125033,177,1213
01-04-2025,Gujarat,Surat,395010,570,5586
01-04-2025,Rajasthan,Kota,324007,71,504
01-04-2025,Haryana,Gurgaon,122103,172,1050
01-04-2025,Karnataka,Raichur,584101,62,533
01-04-2025,Jammu and Kashmir,Kathua,184203,53,465
01-04-2025,Chhattisgarh,Korba,495446,31,520
01-04-2025,Jammu and Kashmir,Anantnag,192124,61,448
01-04-2025,Madhya Pradesh,Mandla,481995,312,1126
01-04-2025,Madhya Pradesh,Rajgarh,465683,124,351
01-04-2025,Chhattisgarh,Korba,495677,91,901
01-04-2025,Madhya Pradesh,Dewas,455227,118,1231
01-04-2025,Rajasthan,Jaipur,302016,118,1406
01-04-2025,Rajasthan,Hanumangarh,335803,97,909
01-04-2025,Jammu and Kashmir,Udhampur,182141,28,282
01-04-2025,Delhi,North East Delhi,110094,2690,9668
01-04-2025,Haryana,Hisar,125005,21,125
01-04-2025,Karnataka,Kolar,563101,191,1113
01-04-2025,Madhya Pradesh,Satna,485001,279,1818
01-04-2025,Maharashtra,Thane,421301,301,2490
01-04-2025,Uttarakhand,Udham Singh Nagar,263153,437,2624
01-04-2025,Himachal Pradesh,Solan,174101,128,582
01-04-2025,Telangana,Sangareddy,502319,115,581
01-04-2025,Gujarat,Kachchh,370001,273,1774
01-04-2025,Chhattisgarh,Surguja,497111,94,916
01-04-2025,Karnataka,Bengaluru,560032,150,885
01-04-2025,Andhra Pradesh,Kurnool,518001,144,875
01-04-2025,Madhya Pradesh,Indore,452010,302,2031
01-04-2025,Rajasthan,Rajsamand,305921,155,633
01-04-2025,Madhya Pradesh,Dhar,454001,372,1804
01-04-2025,Madhya Pradesh,Betul,460110,208,564
01-04-2025,Jammu and Kashmir,Ganderbal,191131,96,606
01-04-2025,Andhra Pradesh,Srikakulam,532168,102,531
01-04-2025,Jammu and Kashmir,Kulgam,192231,240,1087
01-04-2025,Andhra Pradesh,East Godavari,533101,190,1665
01-04-2025,Madhya Pradesh,Indore,452016,236,1909
01-04-2025,Tamil Nadu,Tiruchirappalli,620013,45,286
01-04-2025,Rajasthan,Jodhpur,342602,25,309
01-04-2025,West Bengal,Birbhum,731234,60,894
01-04-2025,Karnataka,Dakshina Kannada,575020,50,144
01-04-2025,Uttar Pradesh,Rampur,244901,756,5993
01-04-2025,Rajasthan,Jodhpur,342024,31,495
01-04-2025,Rajasthan,Sirohi,307026,120,1156
01-04-2025,Rajasthan,Karauli,322241,223,1217
01-04-2025,Haryana,Sirsa,125060,42,257
01-04-2025,Uttarakhand,Nainital,263139,591,3166
01-04-2025,Uttar Pradesh,Ghaziabad,201005,262,2468
01-04-2025,Tamil Nadu,Krishnagiri,635109,224,1630
01-04-2025,Maharashtra,Pune,411057,107,1169
01-04-2025,Madhya Pradesh,Bhopal,462043,81,498
01-04-2025,Karnataka,Uttara Kannada,581320,93,426
01-04-2025,Karnataka,Bangalore Rural,562110,81,759
01-04-2025,Jammu and Kashmir,Budgam,191113,215,368
01-04-2025,Jammu and Kashmir,Bandipore,193503,27,215
01-04-2025,Karnataka,Belagavi,590016,91,502
01-04-2025,Rajasthan,Kota,324005,220,1284
01-04-2025,Tamil Nadu,Karur,639002,44,472
01-04-2025,Haryana,Sirsa,125104,84,667
01-04-2025,Chhattisgarh,Baloda Bazar,493118,63,1784
01-04-2025,Gujarat,Surat,394210,662,6336
01-04-2025,West Bengal,Murshidabad,742304,93,1167
01-04-2025,Delhi,South West Delhi,110045,520,4935
01-04-2025,Delhi,North West Delhi,110035,234,1747
01-04-2025,Karnataka,Tumakuru,572137,77,295
01-04-2025,Madhya Pradesh,Balaghat,481105,153,538
01-04-2025,Jammu and Kashmir,Srinagar,190001,42,366
01-04-2025,Haryana,Karnal,132116,58,305
01-04-2025,Rajasthan,Barmer,344001,237,1507
01-04-2025,West Bengal,South 24 Parganas,743312,92,964
01-04-2025,West Bengal,Uttar Dinajpur,733134,163,2668
01-04-2025,Madhya Pradesh,Datia,475661,390,2333
01-04-2025,Madhya Pradesh,Khandwa,450001,384,753
01-04-2025,Jammu and Kashmir,Kupwara,193302,180,852
01-04-2025,Andhra Pradesh,Visakhapatnam,530013,54,424
01-04-2025,Madhya Pradesh,Dindori,481672,109,453
01-04-2025,Bihar,West Champaran,845438,789,4522
01-04-2025,Delhi,South West Delhi,110064,117,865
01-04-2025,Chhattisgarh,Durg,491001,451,2075
01-04-2025,Haryana,Mewat,122105,173,921
01-04-2025,Andhra Pradesh,Visakhapatnam,530047,40,320
01-04-2025,Haryana,Kaithal,136033,53,360
01-04-2025,Madhya Pradesh,Indore,452011,57,466
01-04-2025,Delhi,South Delhi,110017,183,1875
